Shernfire,JUNGLE,21,42.90%,2,2,4.3,6.6,5.4,319,16.4
,,,,,,,,,,
Shiage,MID,17,23.50%,3.2,3.3,2.5,4.7,8.3,372,29.5
,,,,,,,,,,
ShiauC,SUPPORT,35,65.70%,4,1.7,3.1,10.8,1.1,251,8.5
,,,,,,,,,,
Shiganari,SUPPORT,3,100%,11.5,4.3,1.3,11,2.9,370,32.8
,,,,,,,,,,
Shiganari,ADC,12,91.70%,9.3,6.4,1.3,6,8.7,446,30.5
,,,,,,,,,,
Shini,JUNGLE,14,42.90%,3.1,2.4,2.9,6.6,5.3,325,16.2
,,,,,,,,,,
Shinsekai,TOP,18,27.80%,2.1,1.6,2.9,4.7,6.7,330,24.8
,,,,,,,,,,
Shiziy,JUNGLE,1,0%,2,2,3,4,4.7,334,10
,,,,,,,,,,
Shlatan,JUNGLE,31,71%,4.6,3.1,2.6,8.8,4.8,334,14.8
,,,,,,,,,,
Shlyapojor,MID,15,20%,1.9,3.5,4.2,4.3,8.5,386,30.8
,,,,,,,,,,
Shok,MID,25,52%,3.5,2.9,2.1,4.4,8.4,385,29.1
,,,,,,,,,,
ShowMaker,MID,40,50%,4.9,3,1.6,4.9,8.8,394,25.5
,,,,,,,,,,
Shu Hari,SUPPORT,11,54.50%,3.4,0.8,2.3,6.8,1.1,234,11.3
,,,,,,,,,,
Siler,MID,7,57.10%,3.8,3.9,1.9,3.1,9.5,425,32
,,,,,,,,,,
SimSin,ADC,1,0%,0.7,0,3,2,4.6,241,7.9
,,,,,,,,,,
SimSin,SUPPORT,13,30.80%,2.4,1.1,3.1,6.2,1.3,233,10.1
,,,,,,,,,,
Simpy,SUPPORT,14,21.40%,1.7,0.5,3.5,5.4,1.1,216,9.9
,,,,,,,,,,
Sinmivak,TOP,24,66.70%,4.9,2.3,1.6,5.5,8.2,394,24.9
,,,,,,,,,,
SirNukesAlot,ADC,1,100%,-,1,0,8,5,306,5.1
,,,,,,,,,,
SirNukesAlot,SUPPORT,23,78.30%,5.2,0.9,1.9,9,0.8,237,7.6
,,,,,,,,,,
Sirinox,SUPPORT,1,0%,0.7,2,3,0,2.4,276,30.7
,,,,,,,,,,
Sirinox,ADC,13,100%,6.2,3.7,2,8.8,7.7,409,23.9
,,,,,,,,,,
Siuman,MID,16,25%,2.8,3.8,2.8,3.9,8.2,382,26.4
,,,,,,,,,,
Siuman,TOP,1,0%,1,1,4,3,10.5,410,20.7
,,,,,,,,,,
Skar,TOP,14,21.40%,1.8,2.8,3.5,3.4,7.5,367,23.9
,,,,,,,,,,
Skash,SUPPORT,14,42.90%,2.9,0.7,2.9,7.7,1.1,233,8.3
,,,,,,,,,,
Skeanz,JUNGLE,18,11.10%,2.7,1.9,2.3,4.3,4.9,286,13.4
,,,,,,,,,,
Sky,MID,6,50%,3.4,3.5,2.3,4.3,8.6,391,29
,,,,,,,,,,
SkyBart,TOP,6,33.30%,2.5,2.7,2.5,3.7,8.2,408,28.5
,,,,,,,,,,
Sl4shD,TOP,16,31.30%,2.4,2.7,2.8,3.9,7.7,369,21.7
,,,,,,,,,,
Slayder,ADC,39,64.10%,4.1,5,2.3,4.2,9.8,457,23.8
,,,,,,,,,,
Slayder,SUPPORT,1,0%,3,1,2,5,1.5,248,20.9
,,,,,,,,,,
Slayer,SUPPORT,28,67.90%,4.3,1,2.6,10.4,1,241,9.1
,,,,,,,,,,
Sleeping,TOP,24,79.20%,3.3,3.4,2.5,4.8,7.8,402,23.8
,,,,,,,,,,
Slow,SUPPORT,14,71.40%,6.8,0.6,1.5,9.5,1,241,10.7
,,,,,,,,,,
Slugger,TOP,2,0%,0.8,2.5,5,1.5,8,368,35.2
,,,,,,,,,,
SmLz,SUPPORT,4,50%,4.5,1.8,1.5,5,2,300,26.1
,,,,,,,,,,
SmLz,ADC,29,48.30%,3.4,3.2,2.1,4,9.7,430,29.9
,,,,,,,,,,
Smacl3r,TOP,6,33.30%,1.5,1.8,3.7,3.7,5.9,303,18.6
,,,,,,,,,,
Smoothie,SUPPORT,18,16.70%,2.5,0.7,2.8,6.2,1,208,7.1
,,,,,,,,,,
Smurf,TOP,14,50%,2.7,2.5,2.7,4.9,7.5,368,22
,,,,,,,,,,
Snowlz,MID,3,0%,1.2,3,4.7,2.7,7.3,357,23.8
,,,,,,,,,,
SoHwan,TOP,38,55.30%,2.3,1.2,2,3.5,7.9,358,19.9
,,,,,,,,,,
SoaR,TOP,4,0%,0.8,0.3,3,2.3,7.7,331,29.2
,,,,,,,,,,
SofM,JUNGLE,38,44.70%,3.4,1.8,3.1,8.9,5.3,318,13.2
,,,,,,,,,,
SolidSnake,JUNGLE,14,78.60%,5.3,1.9,1.6,6.4,4.8,304,10
,,,,,,,,,,
Soligo,MID,21,42.90%,3.3,3.4,2.6,5,8.1,386,26.6
,,,,,,,,,,
Sorn,JUNGLE,45,51.10%,3.9,2.7,2.6,7.3,5.4,337,13.6
,,,,,,,,,,
Souli,JUNGLE,21,33.30%,2.1,1.8,3.1,4.7,4.7,293,15
,,,,,,,,,,
Southwind,SUPPORT,29,69%,4.5,1,2.4,9.6,1.2,250,6.5
,,,,,,,,,,
Southwind,ADC,2,100%,12,0.5,1,11.5,5.2,330,5.8
,,,,,,,,,,
Sparz,SUPPORT,5,60%,4.6,1.4,2.8,11.6,1.2,244,9.9
,,,,,,,,,,
Speedy,JUNGLE,6,16.70%,2.7,4.3,4,6.3,4.6,311,12.1
,,,,,,,,,,
Spica,JUNGLE,25,56%,3.6,1.9,2.8,8.1,4.8,310,12.2
,,,,,,,,,,
SpieleAufDe,SUPPORT,6,33.30%,0.9,0.3,6.2,5.2,1.1,214,8.7
,,,,,,,,,,
Spirit,JUNGLE,31,48.40%,3.6,2,2.4,6.5,4.9,305,13.7
,,,,,,,,,,
StarScreen,TOP,15,53.30%,3.4,3.1,2.9,6.6,7.8,389,23
,,,,,,,,,,
Stark,TOP,4,75%,3,3.3,3,5.8,7.9,-,-
,,,,,,,,,,
Steal,JUNGLE,19,73.70%,4,1.7,2.2,7,4.8,305,13.1
,,,,,,,,,,
Steeelback,SUPPORT,16,43.80%,3.3,0.9,2.9,8.5,0.9,216,6.1
,,,,,,,,,,
Stefan,SUPPORT,6,16.70%,4.1,1.3,2.7,9.7,1,228,8.9
,,,,,,,,,,
StenBosse,TOP,21,57.10%,3.9,2.8,2.5,6.8,6.7,357,28.3
,,,,,,,,,,
Stepz,SUPPORT,1,0%,0.3,0,4,1,2.1,225,23.5
,,,,,,,,,,
Sting,JUNGLE,5,40%,3.1,3.6,3.4,7,5.3,326,19
,,,,,,,,,,
Stixxay,ADC,21,14.30%,3.1,2.7,2.3,4.4,9.1,391,29.4
,,,,,,,,,,
Stixxay,SUPPORT,1,0%,1,2,3,1,1.5,239,19.6
,,,,,,,,,,
Stomaged,JUNGLE,16,62.50%,3.3,1.8,2.8,7.4,4.5,304,11.1
,,,,,,,,,,
StormFury,SUPPORT,1,0%,0,0,2,0,1.5,198,5.4
,,,,,,,,,,
Straight,TOP,14,78.60%,5.8,1.6,1.2,5.4,8.6,398,23.9
,,,,,,,,,,
Stunt,SUPPORT,28,46.40%,1.7,0.8,3.7,5.6,1.1,221,8.1
,,,,,,,,,,
Styled,ADC,8,0%,1.4,1.8,3.3,2.8,8.4,354,24.4
,,,,,,,,,,
Summit,TOP,29,34.50%,2.1,2.1,2.9,4,8.2,372,27.1
,,,,,,,,,,
Supa,ADC,26,42.30%,3,3.5,2.2,3.2,9.1,411,32.3
,,,,,,,,,,
Supershoto,MID,14,28.60%,2.1,3.1,3.4,4.1,6.7,335,24.9
,,,,,,,,,,
Svenskeren,JUNGLE,29,51.70%,2.3,1.8,3.3,5.8,4.7,296,13.4
,,,,,,,,,,
Swip3rR,TOP,25,60%,3.1,2.5,2.8,6.2,7.1,359,20
,,,,,,,,,,
Sword,TOP,27,33.30%,1.9,1.4,2.7,3.6,7.3,336,21.2
,,,,,,,,,,
SwordArt,SUPPORT,38,44.70%,3.1,0.6,3.2,9.3,1,228,7.4
,,,,,,,,,,
Szygenda,TOP,21,71.40%,3.4,2.3,2.5,6.1,7.1,366,21
,,,,,,,,,,
TANK,MID,5,80%,5.2,2.6,1.8,6.8,9.6,432,25.2
,,,,,,,,,,
TH,TOP,30,46.70%,2.2,3.2,3.3,4.2,8.1,388,27.7
,,,,,,,,,,
TaNa,TOP,2,100%,13,9,1,4,8.4,468,24.8
,,,,,,,,,,
Taba,ADC,14,21.40%,2.5,2.1,2.6,4.4,8,362,25.6
,,,,,,,,,,
Tabasko,JUNGLE,23,73.90%,5.2,2.9,2,7.7,5.3,339,14
,,,,,,,,,,
Tactical,ADC,17,52.90%,3.6,3.7,2.1,4,9.6,427,27.2
,,,,,,,,,,
Tally,MID,15,80%,7,2.7,1.5,7.6,8.1,399,22
,,,,,,,,,,
Targamas,SUPPORT,13,46.20%,3.9,0.8,2.8,10.2,1,236,7.7
,,,,,,,,,,
Tarky,ADC,1,0%,2.3,2,3,5,4.6,285,8.8
,,,,,,,,,,
Tarky,SUPPORT,14,50%,3.7,0.9,2.7,9.1,1,228,9.4
,,,,,,,,,,
Tarzan,JUNGLE,42,31%,2.8,1.7,2.1,4.1,5.1,293,13.4
,,,,,,,,,,
Tay,TOP,9,33.30%,2.5,2.4,2.9,4.9,7.7,369,25.5
,,,,,,,,,,
Teacherma,MID,19,52.60%,4.5,3.7,2.6,8.2,7,368,24.5
,,,,,,,,,,
Teddy,SUPPORT,1,0%,-,2,0,9,3.2,298,27
,,,,,,,,,,
Teddy,ADC,41,68.30%,6.6,4.1,1.3,4.5,10.9,467,31.5
,,,,,,,,,,
Tempt,MID,39,38.50%,2.9,2.3,2.2,4.3,8.7,374,26.7
,,,,,,,,,,
Th3Antonio,TOP,26,80.80%,4.2,2.1,2,6.5,7.1,365,19.5
,,,,,,,,,,
Thal,TOP,5,60%,4.1,2.2,1.6,4.4,8.5,387,21.2
,,,,,,,,,,
TheShy,TOP,31,71%,2.1,3.3,4.5,6.3,7.7,406,28.6
,,,,,,,,,,
Thien,TOP,29,72.40%,3.6,3.8,2.6,5.5,7.4,390,22.5
,,,,,,,,,,
Tian,JUNGLE,33,69.70%,3.8,2.6,2.7,7.8,5.2,329,14.1
,,,,,,,,,,
Tianci,TOP,6,50%,1.7,3.2,4,3.5,8.1,397,24.5
,,,,,,,,,,
TicTac,SUPPORT,14,28.60%,1.9,0.6,4,7.2,1,218,9.2
,,,,,,,,,,
Tierwulf,JUNGLE,6,66.70%,3.6,3,2.5,6,4.9,314,11.2
,,,,,,,,,,
Tiger,SUPPORT,10,20%,2.5,0.8,3.4,7.7,1,226,8.9
,,,,,,,,,,
Tiger,ADC,17,23.50%,3.5,2.9,2.2,4.9,9.5,406,25.3
,,,,,,,,,,
Tiger,SUPPORT,1,0%,0.5,1,4,1,1.9,247,21.6
,,,,,,,,,,
Tinowns,MID,15,60%,7.5,3.7,1.3,5.7,8.2,389,29.5
,,,,,,,,,,
Tirex,MID,12,8.30%,1.1,1.3,4.7,3.9,7.1,322,20.3
,,,,,,,,,,
Titan,ADC,5,40%,2.3,3,3.2,4.2,9.4,410,28.2
,,,,,,,,,,
Titan,SUPPORT,1,100%,15,1,1,14,1.9,290,26.3
,,,,,,,,,,
Tolkin,TOP,29,58.60%,3.3,2.5,2.4,5.3,7.7,386,23.5
,,,,,,,,,,
Tonerre,MID,14,42.90%,2.5,3.4,3,4.1,8.6,397,25.3
,,,,,,,,,,
TopLop,MID,14,28.60%,2.8,3.1,2.6,3.9,9.3,406,37
,,,,,,,,,,
Topoon,TOP,25,84%,6.4,3.3,1.6,7.2,6.8,378,21.6
,,,,,,,,,,
Tore,ADC,1,0%,0.8,1,4,2,7.1,315,23
,,,,,,,,,,
Tore,SUPPORT,17,41.20%,2.1,0.6,3.6,7.1,1,223,7.5
,,,,,,,,,,
Toucouille,MID,25,72%,4.8,4.1,2.1,6.2,8.1,404,27.9
,,,,,,,,,,
TrAshley,SUPPORT,7,57.10%,3.7,0.4,2.6,9.1,0.7,216,8
,,,,,,,,,,
Travanques,JUNGLE,20,60%,3.9,2.7,2.5,7,5.8,336,14.3
,,,,,,,,,,
Treatz,ADC,1,0%,0.8,1,6,4,4.7,267,8.2
,,,,,,,,,,
Treatz,SUPPORT,24,58.30%,4.1,0.8,2.5,9.3,0.9,231,8.6
,,,,,,,,,,
Trenie,ADC,14,28.60%,1.8,1.5,3.1,4.2,8.1,362,28.1
,,,,,,,,,,
Trenie,SUPPORT,3,0%,1.3,1,2.3,2,1.9,243,27.3
,,,,,,,,,,
Trick,JUNGLE,18,22.20%,1.7,1.4,3.4,4.3,4.9,290,13.7
,,,,,,,,,,
Trigger,ADC,6,16.70%,1.5,1.8,2.7,2.2,8.2,355,26.9
,,,,,,,,,,
Triple,MID,18,38.90%,3,2.5,2.5,4.9,8.8,388,30.3
,,,,,,,,,,
Trix,JUNGLE,15,46.70%,2.8,1.7,3.7,8.7,4.8,299,11.3
,,,,,,,,,,
Truklax,TOP,25,68%,4.9,3.2,1.9,6.2,8,401,21.3
,,,,,,,,,,
Trymbi,SUPPORT,17,23.50%,1.9,0.8,4.3,7.6,1.1,221,9.3
,,,,,,,,,,
Trymbi,ADC,1,0%,0.5,2,4,0,5.5,299,11.9
,,,,,,,,,,
Tuesday,MID,18,22.20%,2,2.7,3.1,3.4,8.1,367,29.2
,,,,,,,,,,
TusiN,ADC,4,100%,8,1,0.8,5,6.5,348,9.7
,,,,,,,,,,
TusiN,SUPPORT,39,48.70%,3.3,0.5,2.2,6.7,1,230,8.3
,,,,,,,,,,
Tussle,JUNGLE,14,28.60%,2.4,2.1,2.9,4.9,4.8,291,11.4
,,,,,,,,,,
Tutsz,MID,15,33.30%,3.1,2.5,2.5,5.3,8,368,21.3
,,,,,,,,,,
Twiizt,MID,2,0%,1,1,2.5,1.5,10.2,393,21.3
,,,,,,,,,,
Twiizt,JUNGLE,4,0%,1.6,2.5,5.3,5.8,4.5,290,11.4
,,,,,,,,,,
TynX,JUNGLE,17,70.60%,3.4,3.3,2.9,6.8,5.4,353,15.8
,,,,,,,,,,
Tyrin,TOP,8,37.50%,1.9,2,3,3.6,6.8,337,18.8
,,,,,,,,,,
UDYSOF,JUNGLE,1,100%,3.3,1,4,12,4.1,299,4.7
,,,,,,,,,,
Ucal,MID,41,31.70%,2.6,2,2.2,3.8,8.3,358,24.7
,,,,,,,,,,
Uloper,ADC,1,0%,2.2,2,5,9,3.6,294,9
,,,,,,,,,,
Uloper,SUPPORT,17,23.50%,1.5,1.1,3.9,4.9,1,222,9.2
,,,,,,,,,,
UmTi,JUNGLE,2,100%,4,1.5,2.5,8.5,5.1,311,10.9
,,,,,,,,,,
Umut,MID,15,20%,2.6,2.9,2.4,3.3,8.9,383,26.6
,,,,,,,,,,
Unfail,TOP,1,0%,0.3,2,7,0,6.7,338,24.2
,,,,,,,,,,
Unforgiven,JUNGLE,12,50%,3.4,2,2.1,5.1,4.7,294,9.5
,,,,,,,,,,
Unforgiven,ADC,22,45.50%,4,3.3,1.9,4.1,9.3,418,25.6
,,,,,,,,,,
Uniboy,MID,23,69.60%,6.5,3.7,1.5,6.2,8.2,393,27.8
,,,,,,,,,,
Unified,SUPPORT,4,75%,21,5.3,0.8,10.5,1.5,339,26.1
,,,,,,,,,,
Unified,ADC,21,71.40%,6.4,3.6,1.2,4.3,9.8,432,29.5
,,,,,,,,,,
Unknown,TOP,14,21.40%,2.4,2.3,2.7,4.1,7,341,20.4
,,,,,,,,,,
Untara,TOP,8,50%,2.1,1.1,2.3,3.6,7,325,21.9
,,,,,,,,,,
UpseT,ADC,29,58.60%,6.5,4.2,1.5,5.8,9.6,438,30
,,,,,,,,,,
UpseT,SUPPORT,1,100%,-,3,0,2,1.6,323,28.2
,,,,,,,,,,
V1PER,TOP,17,47.10%,2.2,1.7,2.6,4.1,7.9,358,21.3
,,,,,,,,,,
Valhalla,SUPPORT,1,0%,6.7,10,3,10,2.8,349,24.4
,,,,,,,,,,
Valhalla,ADC,5,0%,2.7,3.2,2.8,4.4,8.9,387,23.3
,,,,,,,,,,
Valkyr1e x,TOP,6,83.30%,3.1,3.2,2.3,4,7.5,392,26.3
,,,,,,,,,,
VandeR,ADC,2,100%,-,1.5,0,8.5,4.9,309,12.2
,,,,,,,,,,
VandeR,SUPPORT,24,45.80%,2.4,0.6,2.7,5.9,0.9,221,8.7
,,,,,,,,,,
Vasked,ADC,1,0%,0.3,0,3,1,5.4,263,10.1
,,,,,,,,,,
Vasked,SUPPORT,20,85%,4.4,1.1,3,12.1,1,249,8.2
,,,,,,,,,,
Ventair,TOP,20,20%,2,2.6,3.4,4,7.4,357,21.6
,,,,,,,,,,
Venus,SUPPORT,32,53.10%,3,0.7,3.1,8.4,1.2,243,8.7
,,,,,,,,,,
Venus,ADC,4,75%,5.4,2.3,2,8.5,5.1,314,7.1
,,,,,,,,,,
Venzer,ADC,23,65.20%,5.5,3.4,2.1,8,7.9,396,24.6
,,,,,,,,,,
Venzer,SUPPORT,1,0%,2,1,2,3,0.8,237,21.9
,,,,,,,,,,
Vetheo,MID,17,70.60%,3.4,4.4,2.9,5.4,8.1,412,25.4
,,,,,,,,,,
Victory,TOP,5,20%,1.2,2.4,5.6,4.2,6.6,359,23
,,,,,,,,,,
Victory,MID,20,25%,1.9,3.2,4.1,4.5,7.6,366,24.5
,,,,,,,,,,
Vigil,MID,11,45.50%,2.3,3.3,3.4,4.4,7.4,360,23.4
,,,,,,,,,,
Viketox,SUPPORT,18,27.80%,2,0.4,3.3,6.3,1,209,6
,,,,,,,,,,
Viking,JUNGLE,12,41.70%,3.7,1.6,2.7,8.3,5,303,11.8
,,,,,,,,,,
Vince,TOP,14,0%,1.6,1.9,2.8,2.5,7.5,347,23.4
,,,,,,,,,,
Vinxen,JUNGLE,7,57.10%,5.4,4.3,2.4,8.9,5.1,360,18.1
,,,,,,,,,,
Violet,ADC,11,54.50%,5.9,4.2,1.8,6.5,9.7,432,31.3
,,,,,,,,,,
Viper,ADC,40,32.50%,3.9,3.1,1.6,3.2,10.3,425,32.8
,,,,,,,,,,
Viper,SUPPORT,2,0%,1,1,3.5,2.5,1.3,237,25.6
,,,,,,,,,,
Visdom,ADC,3,66.70%,2.7,0.7,2,4.7,6.2,323,12.1
,,,,,,,,,,
Visdom,SUPPORT,33,57.60%,4.5,0.8,2.5,10.3,1.1,245,9
,,,,,,,,,,
Vit,ADC,34,26.50%,3,4.8,3.1,4.4,9.6,433,27.2
,,,,,,,,,,
Vital,ADC,24,50%,3.5,3,2.2,4.7,10.1,437,29.3
,,,,,,,,,,
Vlk,TOP,17,41.20%,2.3,2.6,3.3,5,7,352,25.8
,,,,,,,,,,
Von,MID,18,55.60%,3.5,4.6,2.9,5.8,7.6,389,25.4
,,,,,,,,,,
Vrow,MID,17,47.10%,3.3,4.1,3.4,6.9,7,369,25.1
,,,,,,,,,,
Vsta,SUPPORT,2,100%,-,2,0,7.5,1.4,277,23.6
,,,,,,,,,,
Vsta,ADC,31,35.50%,3.3,2.8,2.2,4.3,8.9,393,25.2
,,,,,,,,,,
Vulcan,SUPPORT,24,91.70%,8.2,1.2,1.3,9.8,1.1,261,8
,,,,,,,,,,
Vulcan,ADC,1,100%,-,0,0,8,5.5,333,15
,,,,,,,,,,
WaenA,MID,15,66.70%,3.6,3,2.4,5.5,7.4,364,24.1
,,,,,,,,,,
Wako,SUPPORT,1,0%,1.7,3,3,2,1.7,247,28.7
,,,,,,,,,,
Wako,ADC,22,72.70%,7,4.3,1.4,5.6,9.7,448,30.7
,,,,,,,,,,
Wakz,ADC,14,42.90%,3.9,3.1,2,4.7,8.8,404,25.9
,,,,,,,,,,
Warangelus,ADC,14,71.40%,11,3.9,0.8,4.8,9.7,447,31.6
,,,,,,,,,,
Wardain,TOP,12,41.70%,3.7,2.1,2.2,5.9,7.3,348,20.8
,,,,,,,,,,
Warden,JUNGLE,6,33.30%,3.5,2,2.2,5.5,5.9,320,19.7
,,,,,,,,,,
Warszi,MID,14,21.40%,3.7,3.3,1.9,3.9,8.8,378,28.3
,,,,,,,,,,
Wasteee,ADC,6,83.30%,4.6,4.8,2.8,8.3,8.6,425,28.8
,,,,,,,,,,
Wasteee,SUPPORT,2,0%,1.1,1.5,4,3,1.3,255,18.4
,,,,,,,,,,
Wei,JUNGLE,35,65.70%,5.4,2.6,2.5,11,4.6,325,13.5
,,,,,,,,,,
WeiWei,ADC,2,0%,3.1,2.5,3.5,8.5,7.9,376,25.3
,,,,,,,,,,
WeiYan,JUNGLE,14,42.90%,2.7,2.6,3.7,7.5,4.7,317,13.8
,,,,,,,,,,
Wendelbo,SUPPORT,7,71.40%,4.6,0.3,2,8.9,0.9,235,7.2
,,,,,,,,,,
WerIyb,TOP,30,60%,3.5,2.9,2.6,6.2,7.6,381,24.1
,,,,,,,,,,
Whiteknight,TOP,19,57.90%,4,2.6,2.1,5.7,7.4,366,22.8
,,,,,,,,,,
Whitelotus,ADC,14,78.60%,8.1,5.1,1.1,4.1,10.5,475,29.9
,,,,,,,,,,
Wiggily,JUNGLE,18,16.70%,2.3,1.7,3.2,5.7,5.4,305,13.6
,,,,,,,,,,
WildTurtle,SUPPORT,1,100%,11,2,1,9,2.7,310,19.3
,,,,,,,,,,
WildTurtle,ADC,30,53.30%,3.4,2.8,2.2,4.6,8.9,397,23.1
,,,,,,,,,,
WillTheScout,SUPPORT,6,16.70%,1.4,0.7,4.3,5.3,1.1,215,9.6
,,,,,,,,,,
Wind,ADC,14,28.60%,2.1,1.8,2.9,4.2,8.3,372,24.3
,,,,,,,,,,
Wing,SUPPORT,20,35%,1.7,0.6,3.6,5.5,1.1,219,7
,,,,,,,,,,
Wink,ADC,35,65.70%,6.4,4.9,2,7.8,10,464,30
,,,,,,,,,,
Winter,JUNGLE,5,80%,3.4,2.2,2.4,6,5.6,330,14.4
,,,,,,,,,,
Wiz,JUNGLE,15,33.30%,3.1,2.5,2.7,5.7,5.3,315,15.4
,,,,,,,,,,
Wizer,TOP,3,66.70%,5.8,1.7,1.3,6,8.2,385,21.1
,,,,,,,,,,
Wondro,TOP,31,48.40%,2.6,3.9,3.3,4.8,8.5,424,30
,,,,,,,,,,
WooFe,TOP,15,66.70%,3.2,3.5,3.3,7.2,7,379,23.9
,,,,,,,,,,
Woodboy,SUPPORT,5,40%,2.8,0.6,2.4,6,1,214,8.3
,,,,,,,,,,
Woodboy,ADC,1,100%,8,3,2,13,5.5,349,5.6
,,,,,,,,,,
Woody,SUPPORT,15,26.70%,2.6,0.5,2.6,6.2,1.2,225,8.8
,,,,,,,,,,
Woody,ADC,3,66.70%,7.6,2.3,1.7,10.3,6.5,352,15.8
,,,,,,,,,,
Woolite,SUPPORT,2,100%,1.8,5,6.5,7,2.6,319,29
,,,,,,,,,,
Woolite,ADC,23,73.90%,5.4,4.1,1.9,5.9,9.7,453,33.9
,,,,,,,,,,
Worst,ADC,28,67.90%,6.1,5.1,1.9,6.3,8.7,432,27
,,,,,,,,,,
Wos,SUPPORT,15,53.30%,2.7,0.7,3.4,8.5,1.1,229,8.2
,,,,,,,,,,
Wuming,MID,5,40%,3.5,3,3.8,10.2,6.6,333,25.9
,,,,,,,,,,
Wunder,TOP,27,74.10%,3.4,3,3.3,8,7.2,382,19.7
,,,,,,,,,,
Wysek,JUNGLE,4,25%,1.9,0.5,4.3,7.5,4.4,264,14.7
,,,,,,,,,,
XDSMILEY,ADC,25,72%,5.5,4.7,2.1,6.8,9.4,457,26.8
,,,,,,,,,,
XLB,JUNGLE,33,57.60%,3.3,2.2,2.8,7.1,4.7,304,12.3
,,,,,,,,,,
Xaky,MID,25,68%,6.6,4.2,1.4,5.4,8.3,396,25.7
,,,,,,,,,,
Xerxe,JUNGLE,30,60%,4.7,2.8,2,6.5,5,315,15.5
,,,,,,,,,,
Xiaobai,TOP,35,65.70%,3.8,3,2.7,7.5,7,367,19.1
,,,,,,,,,,
Xiaopeng,JUNGLE,27,44.40%,3,2.6,3.3,7.3,5.2,326,13.6
,,,,,,,,,,
Xiaowei,MID,9,55.60%,4.4,2.6,2.1,6.8,8.2,378,28.6
,,,,,,,,,,
Xico,MID,29,72.40%,3.8,4.7,2.7,5.5,9.2,430,32.4
,,,,,,,,,,
XinMo,SUPPORT,38,47.40%,2.6,0.5,3.1,7.7,0.9,225,6.4
,,,,,,,,,,
XinMo,ADC,2,0%,0.5,0,4,2,4,236,13.7
,,,,,,,,,,
Xioh,MID,21,57.10%,3.8,4.8,2.6,5,9.2,429,30.7
,,,,,,,,,,
Xixauxas,SUPPORT,17,17.60%,1.7,0.6,3.7,5.6,1.1,215,10
,,,,,,,,,,
Xmithie,JUNGLE,19,42.10%,2,1.3,2.9,4.7,4.7,285,12.6
,,,,,,,,,,
XoNix,MID,14,42.90%,2,2.7,3.4,4.1,7.9,357,25.7
,,,,,,,,,,
XuHao,JUNGLE,34,50%,3.3,2.7,3.3,8.1,4.9,326,14.2
,,,,,,,,,,
Xx,JUNGLE,35,34.30%,2.3,1.8,3,5.1,5,303,12.4
,,,,,,,,,,
Xypherz,JUNGLE,12,16.70%,2.2,1.2,2.5,4.4,4.4,268,8.8
,,,,,,,,,,
Xyraz,TOP,4,25%,1.5,2.3,4.3,4,7.1,341,30.5
,,,,,,,,,,
Y1,JUNGLE,8,37.50%,2.6,3.4,3.8,6.5,5.1,335,15.3
,,,,,,,,,,
Y4,SUPPORT,7,14.30%,2.4,0.7,3.9,8.7,1.5,243,14
,,,,,,,,,,
Y4,ADC,22,0%,1.6,2.7,3.1,2.2,8.4,381,28.7
,,,,,,,,,,
Yado,MID,34,50%,3.8,4.2,2.6,5.5,7.9,387,28.8
,,,,,,,,,,
Yagao,MID,32,68.80%,6.3,3.4,1.5,6,8.2,387,25.5
,,,,,,,,,,
Yaharong,MID,2,100%,14,4,1,10,8.3,431,30.7
,,,,,,,,,,
Yamato,ADC,16,31.30%,3.1,4.6,3.2,5.3,9.6,435,30.7
,,,,,,,,,,
Yampi,JUNGLE,15,53.30%,3.1,2,3,7.3,4.9,308,13.5
,,,,,,,,,,
YellOwStaR,SUPPORT,16,68.80%,4.2,0.7,2.4,9.3,1.1,244,7.1
,,,,,,,,,,
YellOwStaR,ADC,1,100%,7,0,1,7,5.1,289,3.3
,,,,,,,,,,
YiJin,JUNGLE,40,62.50%,2.9,3.1,3.3,6.5,5.8,355,16.9
,,,,,,,,,,
Yin,SUPPORT,3,66.70%,3.7,0.3,2,7,1.3,229,6.6
,,,,,,,,,,
Yoshi,JUNGLE,25,44%,2.9,1.3,3,7.3,4.5,286,9
,,,,,,,,,,
Yoshino,TOP,36,61.10%,3.1,2.8,2.7,5.7,7.7,386,26.4
,,,,,,,,,,
Ysera,ADC,1,0%,1.5,0,2,3,5.5,269,7.8
,,,,,,,,,,
Ysera,SUPPORT,22,72.70%,4.3,0.4,2,8.5,1,229,7.3
,,,,,,,,,,
Yuhi,SUPPORT,1,0%,0.8,0,4,3,1.6,220,16.4
,,,,,,,,,,
Yuhi,ADC,14,35.70%,4.3,2.2,1.6,4.5,8.4,373,27.5
,,,,,,,,,,
Yung,JUNGLE,7,14.30%,1.2,1.6,5.4,4.7,4,262,11.2
,,,,,,,,,,
Yusui,MID,21,38.10%,3.1,2.7,2.5,5.1,8.1,374,24.2
,,,,,,,,,,
Yutapon,ADC,19,73.70%,8.7,3.6,0.9,4.6,9.2,428,28.1
,,,,,,,,,,
Yutorimoyashi,SUPPORT,2,100%,-,3,0,10,3.8,342,27.6
,,,,,,,,,,
Yutorimoyashi,ADC,17,58.80%,4.8,2.9,1.2,2.7,9.7,424,30.6
,,,,,,,,,,
Yuuki,MID,31,45.20%,3.1,3.4,3.1,6.1,8.3,396,25.6
